symbol,timestamp,open,high,low,close,volume,oi
NSE:NIFTY25AUGFUT,2025-07-31 09:15:00,24800,24809.9,24747,24762.1,47925,12571575
NSE:NIFTY25AUGFUT,2025-07-31 09:15:05,24770.3,24770.8,24757.3,24766.7,22425,12571575
NSE:NIFTY25AUGFUT,2025-07-31 09:15:10,24765.9,24789.1,24765.3,24777.4,13875,12571575
NSE:NIFTY25AUGFUT,2025-07-31 09:15:15,24786.1,24786.1,24775,24780,11250,12571575
NSE:NIFTY25AUGFUT,2025-07-31 09:15:20,24784.7,24789.6,24780,24780.2,12825,12571575
NSE:NIFTY25AUGFUT,2025-07-31 09:15:25,24790,24790,24781.9,24790,8175,12571575
NSE:NIFTY25AUGFUT,2025-07-31 09:15:30,24789.5,24789.5,24776,24778.6,14325,12571575
NSE:NIFTY25AUGFUT,2025-07-31 09:15:35,24775.7,24784.6,24775.7,24781.6,5700,12601275
NSE:NIFTY25AUGFUT,2025-07-31 09:15:40,24780,24782.9,24775,24782,15000,12601275
NSE:NIFTY25AUGFUT,2025-07-31 09:15:45,24783.6,24785,24775.5,24785,3975,12601275
NSE:NIFTY25AUGFUT,2025-07-31 09:15:50,24788.2,24788.6,24782,24782,6900,12601275
NSE:NIFTY25AUGFUT,2025-07-31 09:15:55,24782,24789.9,24781,24783.8,5775,12601275
NSE:NIFTY25AUGFUT,2025-07-31 09:16:00,24782.9,24782.9,24770,24770,12000,12601275
NSE:NIFTY25AUGFUT,2025-07-31 09:16:05,24773.8,24773.8,24762.5,24762.5,18075,12601275
NSE:NIFTY25AUGFUT,2025-07-31 09:16:10,24762.1,24763.8,24757.1,24763.8,9150,12601275
NSE:NIFTY25AUGFUT,2025-07-31 09:16:15,24756.3,24762.6,24756.3,24757.7,17925,12601275
NSE:NIFTY25AUGFUT,2025-07-31 09:16:20,24758,24762.6,24755,24760.6,6900,12601275
NSE:NIFTY25AUGFUT,2025-07-31 09:16:25,24755,24758.6,24752,24754.2,10125,12601275
NSE:NIFTY25AUGFUT,2025-07-31 09:16:30,24755.8,24762.5,24751.7,24762.5,13800,12601275
NSE:NIFTY25AUGFUT,2025-07-31 09:16:35,24760,24761,24755.7,24757.4,2925,12601275
NSE:NIFTY25AUGFUT,2025-07-31 09:16:40,24758,24760.3,24756,24760.3,5175,12601275
NSE:NIFTY25AUGFUT,2025-07-31 09:16:45,24757.5,24758.8,24752,24752,7650,12601275
NSE:NIFTY25AUGFUT,2025-07-31 09:16:50,24755.3,24756.8,24750,24756.8,18375,12601275
NSE:NIFTY25AUGFUT,2025-07-31 09:16:55,24756.7,24757.6,24750,24756.3,14175,12601275
NSE:NIFTY25AUGFUT,2025-07-31 09:17:00,24747.5,24754.6,24745.5,24750,17175,12601275
NSE:NIFTY25AUGFUT,2025-07-31 09:17:05,24745.5,24751.1,24745,24745.4,25350,12601275
NSE:NIFTY25AUGFUT,2025-07-31 09:17:10,24744.5,24745.4,24733.9,24734.3,29550,12601275
NSE:NIFTY25AUGFUT,2025-07-31 09:17:15,24740.9,24743.8,24731,24731.2,17250,12601275
NSE:NIFTY25AUGFUT,2025-07-31 09:17:20,24731,24733.2,24724.6,24730,20775,12601275
NSE:NIFTY25AUGFUT,2025-07-31 09:17:25,24730.1,24738.5,24723.2,24738.3,16950,12601275
NSE:NIFTY25AUGFUT,2025-07-31 09:17:30,24733.6,24738.4,24729.1,24729.2,13800,12601275
NSE:NIFTY25AUGFUT,2025-07-31 09:17:35,24738.2,24740.6,24729,24736.3,26550,12601275
NSE:NIFTY25AUGFUT,2025-07-31 09:17:40,24731.2,24744.1,24731.2,24740.1,11775,12601275
NSE:NIFTY25AUGFUT,2025-07-31 09:17:45,24741.4,24750,24740.2,24750,9900,12601275
NSE:NIFTY25AUGFUT,2025-07-31 09:17:50,24743.6,24749.9,24743.6,24749.9,5700,12601275
NSE:NIFTY25AUGFUT,2025-07-31 09:17:55,24750,24758.6,24745.9,24750,10800,12601275
NSE:NIFTY25AUGFUT,2025-07-31 09:18:00,24745.7,24749,24744.5,24745.2,4050,12601275
NSE:NIFTY25AUGFUT,2025-07-31 09:18:05,24748.7,24760.5,24748.4,24760.4,16350,12601275
NSE:NIFTY25AUGFUT,2025-07-31 09:18:10,24763.8,24771.4,24762.7,24764.7,4275,12601275
NSE:NIFTY25AUGFUT,2025-07-31 09:18:15,24762.1,24765.7,24758.8,24760,4200,12601275
NSE:NIFTY25AUGFUT,2025-07-31 09:18:20,24757.9,24762.1,24757.9,24757.9,15300,12601275
NSE:NIFTY25AUGFUT,2025-07-31 09:18:25,24755.1,24762.6,24753.8,24762.6,21075,12601275
