symbol,timestamp,open,high,low,close,volume
NSE:NIFTY50-INDEX,2025-07-31 09:15:00,24642.25,24678.95,24635,24674.55,0
NSE:NIFTY50-INDEX,2025-07-31 09:15:05,24672.7,24688.15,24672.25,24672.25,0
NSE:NIFTY50-INDEX,2025-07-31 09:15:10,24676.3,24690.15,24676.3,24686.35,0
NSE:NIFTY50-INDEX,2025-07-31 09:15:15,24687.35,24691.8,24684.7,24689.5,0
NSE:NIFTY50-INDEX,2025-07-31 09:15:20,24685.4,24694.05,24682.85,24688.95,0
NSE:NIFTY50-INDEX,2025-07-31 09:15:25,24686.45,24686.55,24683.1,24685.1,0
NSE:NIFTY50-INDEX,2025-07-31 09:15:30,24685.15,24686.65,24682.25,24685.2,0
NSE:NIFTY50-INDEX,2025-07-31 09:15:35,24685.05,24690.35,24684.35,24688.3,0
NSE:NIFTY50-INDEX,2025-07-31 09:15:40,24688.6,24690.6,24686.35,24686.35,0
NSE:NIFTY50-INDEX,2025-07-31 09:15:45,24686.35,24692.4,24686.35,24692.25,0
NSE:NIFTY50-INDEX,2025-07-31 09:15:50,24691.3,24700.1,24691.3,24697.75,0
NSE:NIFTY50-INDEX,2025-07-31 09:15:55,24693.75,24699.1,24692,24699.1,0
NSE:NIFTY50-INDEX,2025-07-31 09:16:00,24693.5,24695.55,24682.05,24682.05,0
NSE:NIFTY50-INDEX,2025-07-31 09:16:05,24684.55,24684.75,24676.6,24676.6,0
NSE:NIFTY50-INDEX,2025-07-31 09:16:10,24676.1,24676.1,24670.65,24670.65,0
NSE:NIFTY50-INDEX,2025-07-31 09:16:15,24671.25,24674.35,24671.05,24674.35,0
NSE:NIFTY50-INDEX,2025-07-31 09:16:20,24673.5,24675.1,24671.8,24675.1,0
NSE:NIFTY50-INDEX,2025-07-31 09:16:25,24670.7,24671.1,24668.1,24668.95,0
NSE:NIFTY50-INDEX,2025-07-31 09:16:30,24671.4,24674.5,24667.15,24673.65,0
NSE:NIFTY50-INDEX,2025-07-31 09:16:35,24670.75,24672.15,24669.4,24672.15,0
NSE:NIFTY50-INDEX,2025-07-31 09:16:40,24671.4,24673.5,24671.25,24671.8,0
NSE:NIFTY50-INDEX,2025-07-31 09:16:45,24673.3,24673.3,24668.55,24668.55,0
NSE:NIFTY50-INDEX,2025-07-31 09:16:50,24669.1,24669.1,24664.35,24664.35,0
NSE:NIFTY50-INDEX,2025-07-31 09:16:55,24665.2,24669.4,24664.45,24665.25,0
NSE:NIFTY50-INDEX,2025-07-31 09:17:00,24665.35,24666.65,24659.95,24661.95,0
NSE:NIFTY50-INDEX,2025-07-31 09:17:05,24660.7,24663.95,24659.8,24659.8,0
NSE:NIFTY50-INDEX,2025-07-31 09:17:10,24658.65,24658.7,24655.4,24655.45,0
NSE:NIFTY50-INDEX,2025-07-31 09:17:15,24654.6,24654.6,24646.75,24648.25,0
NSE:NIFTY50-INDEX,2025-07-31 09:17:20,24648.4,24648.4,24639.55,24641.45,0
NSE:NIFTY50-INDEX,2025-07-31 09:17:25,24641.5,24645.55,24641.5,24645.05,0
NSE:NIFTY50-INDEX,2025-07-31 09:17:30,24645.75,24647.25,24645.35,24645.35,0
NSE:NIFTY50-INDEX,2025-07-31 09:17:35,24644.6,24649,24643.85,24646.4,0
NSE:NIFTY50-INDEX,2025-07-31 09:17:40,24646.3,24654.9,24646.3,24654.9,0
NSE:NIFTY50-INDEX,2025-07-31 09:17:45,24653.75,24657.55,24653.7,24656.4,0
NSE:NIFTY50-INDEX,2025-07-31 09:17:50,24658.55,24662,24658.55,24661.3,0
NSE:NIFTY50-INDEX,2025-07-31 09:17:55,24662.25,24662.65,24661.25,24661.25,0
NSE:NIFTY50-INDEX,2025-07-31 09:18:00,24661.4,24661.4,24657.15,24661.15,0
NSE:NIFTY50-INDEX,2025-07-31 09:18:05,24660.3,24670,24659.15,24670,0
NSE:NIFTY50-INDEX,2025-07-31 09:18:10,24669.85,24676.8,24669.85,24676.8,0
NSE:NIFTY50-INDEX,2025-07-31 09:18:15,24674.5,24676.35,24669.85,24670.8,0
NSE:NIFTY50-INDEX,2025-07-31 09:18:20,24670.55,24673.5,24670.35,24672.05,0
NSE:NIFTY50-INDEX,2025-07-31 09:18:25,24671.05,24671.05,24667.6,24670.05,0
NSE:NIFTY50-INDEX,2025-07-31 09:18:30,24669.75,24675.1,24669.75,24671.45,0
NSE:NIFTY50-INDEX,2025-07-31 09:18:35,24670.8,24670.8,24664.7,24664.7,0
NSE:NIFTY50-INDEX,2025-07-31 09:18:40,24666.55,24671.85,24666.55,24671.85,0
NSE:NIFTY50-INDEX,2025-07-31 09:18:45,24671.8,24672.45,24664.55,24669,0
NSE:NIFTY50-INDEX,2025-07-31 09:18:50,24669.4,24670.8,24667.5,24668.85,0
NSE:NIFTY50-INDEX,2025-07-31 09:18:55,24669,24669.3,24666.7,24666.7,0
NSE:NIFTY50-INDEX,2025-07-31 09:19:00,24667.55,24670.95,24667.55,24670.3,0
NSE:NIFTY50-INDEX,2025-07-31 09:19:05,24670.9,24673.2,24669.85,24672.25,0
NSE:NIFTY50-INDEX,2025-07-31 09:19:10,24673.1,24674.95,24671.35,24674.95,0
NSE:NIFTY50-INDEX,2025-07-31 09:19:15,24674.8,24675.8,24673,24673.3,0
NSE:NIFTY50-INDEX,2025-07-31 09:19:20,24672.8,24675.6,24672,24675.6,0
NSE:NIFTY50-INDEX,2025-07-31 09:19:25,24675.4,24675.8,24673.25,24674.3,0
