symbol,timestamp,open,high,low,close,volume,oi
NSE:NIFTY25JULFUT,2025-07-31 09:15:00,24693,24711.8,24651.5,24684.6,33225,6997125
NSE:NIFTY25JULFUT,2025-07-31 09:15:05,24685.7,24685.7,24672.9,24683.8,18300,6997125
NSE:NIFTY25JULFUT,2025-07-31 09:15:10,24682,24705,24682,24690,16875,6997125
NSE:NIFTY25JULFUT,2025-07-31 09:15:15,24698.9,24698.9,24686.9,24694.8,7275,6997125
NSE:NIFTY25JULFUT,2025-07-31 09:15:20,24698.9,24699.8,24692.1,24699.8,4650,6997125
NSE:NIFTY25JULFUT,2025-07-31 09:15:25,24700,24700,24699.9,24700,6525,6997125
NSE:NIFTY25JULFUT,2025-07-31 09:15:30,24699.9,24701.2,24686,24689.2,5925,6997125
NSE:NIFTY25JULFUT,2025-07-31 09:15:35,24686,24693,24686,24692.9,6075,6990225
NSE:NIFTY25JULFUT,2025-07-31 09:15:40,24687.4,24689.1,24685.3,24686,5475,6990225
NSE:NIFTY25JULFUT,2025-07-31 09:15:45,24685.3,24692.4,24685.3,24690.9,3225,6990225
NSE:NIFTY25JULFUT,2025-07-31 09:15:50,24691.6,24696.3,24690.3,24693.1,4125,6990225
NSE:NIFTY25JULFUT,2025-07-31 09:15:55,24691.6,24698.2,24690.1,24690.1,7425,6990225
NSE:NIFTY25JULFUT,2025-07-31 09:16:00,24690.1,24690.1,24680.9,24680.9,17325,6990225
NSE:NIFTY25JULFUT,2025-07-31 09:16:05,24675.1,24679.7,24670,24670.5,7725,6990225
NSE:NIFTY25JULFUT,2025-07-31 09:16:10,24667,24669.5,24662.2,24664.7,11250,6990225
NSE:NIFTY25JULFUT,2025-07-31 09:16:15,24662.2,24663.8,24661,24661.2,8400,6990225
NSE:NIFTY25JULFUT,2025-07-31 09:16:20,24661.2,24667.2,24660,24663.5,5175,6990225
NSE:NIFTY25JULFUT,2025-07-31 09:16:25,24663,24664.8,24656,24656,9825,6990225
NSE:NIFTY25JULFUT,2025-07-31 09:16:30,24656,24668,24656,24668,9675,6990225
NSE:NIFTY25JULFUT,2025-07-31 09:16:35,24661.1,24665.5,24658.2,24659.3,2325,6990225
NSE:NIFTY25JULFUT,2025-07-31 09:16:40,24665.5,24668.9,24661.3,24668.5,5700,6990225
NSE:NIFTY25JULFUT,2025-07-31 09:16:45,24666.1,24667.3,24657,24657,2475,6990225
NSE:NIFTY25JULFUT,2025-07-31 09:16:50,24661.3,24665.1,24656.9,24658.8,3750,6990225
NSE:NIFTY25JULFUT,2025-07-31 09:16:55,24664.5,24665.1,24661.3,24665.1,4875,6990225
NSE:NIFTY25JULFUT,2025-07-31 09:17:00,24665.1,24665.1,24650,24650,11400,6990225
NSE:NIFTY25JULFUT,2025-07-31 09:17:05,24647.5,24654.8,24645,24645,7200,6990225
NSE:NIFTY25JULFUT,2025-07-31 09:17:10,24650.9,24650.9,24642.1,24647.7,14700,6990225
NSE:NIFTY25JULFUT,2025-07-31 09:17:15,24645.2,24645.2,24637,24637.5,11025,6990225
NSE:NIFTY25JULFUT,2025-07-31 09:17:20,24636.8,24636.8,24625.1,24627.6,25200,6990225
NSE:NIFTY25JULFUT,2025-07-31 09:17:25,24631.9,24637.1,24630.1,24637.1,5100,6990225
NSE:NIFTY25JULFUT,2025-07-31 09:17:30,24633.5,24638.1,24630.1,24636.6,7050,6990225
NSE:NIFTY25JULFUT,2025-07-31 09:17:35,24638.9,24644.9,24637.1,24642.4,17325,6990225
NSE:NIFTY25JULFUT,2025-07-31 09:17:40,24638.6,24645.4,24638.6,24645.4,6900,6990225
NSE:NIFTY25JULFUT,2025-07-31 09:17:45,24645.3,24650,24645.3,24650,5250,6990225
NSE:NIFTY25JULFUT,2025-07-31 09:17:50,24646.1,24655,24646.1,24655,2400,6990225
NSE:NIFTY25JULFUT,2025-07-31 09:17:55,24655,24658.2,24655,24655.3,2025,6990225
NSE:NIFTY25JULFUT,2025-07-31 09:18:00,24655.3,24655.3,24647.5,24647.7,6450,6990225
NSE:NIFTY25JULFUT,2025-07-31 09:18:05,24653.1,24664,24653.1,24664,8850,6990225
NSE:NIFTY25JULFUT,2025-07-31 09:18:10,24665,24669.8,24664,24668.7,3525,6990225
NSE:NIFTY25JULFUT,2025-07-31 09:18:15,24669.8,24669.8,24661.4,24661.4,2175,6990225
NSE:NIFTY25JULFUT,2025-07-31 09:18:20,24662.7,24664.1,24655.1,24655.1,11025,6990225
NSE:NIFTY25JULFUT,2025-07-31 09:18:25,24658.8,24658.8,24650.1,24658.7,5925,6990225
NSE:NIFTY25JULFUT,2025-07-31 09:18:30,24658.7,24663.9,24653.2,24660.8,6000,6990225
NSE:NIFTY25JULFUT,2025-07-31 09:18:35,24658.4,24658.4,24650,24654.2,5700,6974925
NSE:NIFTY25JULFUT,2025-07-31 09:18:40,24654.3,24657.1,24650.3,24651.5,4200,6974925
