symbol,timestamp,open,high,low,close,volume
NSE:NIFTY50-INDEX,2025-08-01 09:15:00,24734.9,24759.75,24695.95,24723.55,0
NSE:NIFTY50-INDEX,2025-08-01 09:16:00,24723.05,24727.45,24712.25,24712.8,0
NSE:NIFTY50-INDEX,2025-08-01 09:17:00,24712.6,24724.7,24709.05,24718.15,0
NSE:NIFTY50-INDEX,2025-08-01 09:18:00,24716.6,24724.75,24710.9,24722.5,0
NSE:NIFTY50-INDEX,2025-08-01 09:19:00,24722.3,24730.1,24720.1,24726,0
NSE:NIFTY50-INDEX,2025-08-01 09:20:00,24725.9,24732.2,24713.45,24731.2,0
NSE:NIFTY50-INDEX,2025-08-01 09:21:00,24731.5,24732.6,24725.35,24726.95,0
NSE:NIFTY50-INDEX,2025-08-01 09:22:00,24726.15,24729.05,24717.95,24725.25,0
NSE:NIFTY50-INDEX,2025-08-01 09:23:00,24725.3,24730.65,24718.8,24719,0
NSE:NIFTY50-INDEX,2025-08-01 09:24:00,24719.9,24722.3,24712.2,24712.7,0
NSE:NIFTY50-INDEX,2025-08-01 09:25:00,24712.6,24714.15,24698.05,24698.05,0
NSE:NIFTY50-INDEX,2025-08-01 09:26:00,24698.25,24698.25,24685.9,24695.05,0
NSE:NIFTY50-INDEX,2025-08-01 09:27:00,24695.5,24696.75,24684.35,24685.3,0
NSE:NIFTY50-INDEX,2025-08-01 09:28:00,24687,24687,24679.3,24682.7,0
NSE:NIFTY50-INDEX,2025-08-01 09:29:00,24682.75,24688.3,24681.8,24686.9,0
NSE:NIFTY50-INDEX,2025-08-01 09:30:00,24685.5,24685.5,24672.45,24680.2,0
NSE:NIFTY50-INDEX,2025-08-01 09:31:00,24681.6,24692.55,24672.2,24692.55,0
NSE:NIFTY50-INDEX,2025-08-01 09:32:00,24693.2,24699.6,24690.3,24698.8,0
NSE:NIFTY50-INDEX,2025-08-01 09:33:00,24699.25,24738.7,24695.95,24734.7,0
NSE:NIFTY50-INDEX,2025-08-01 09:34:00,24736.3,24736.3,24712.85,24713.95,0
NSE:NIFTY50-INDEX,2025-08-01 09:35:00,24713.35,24721.15,24711.95,24716.25,0
NSE:NIFTY50-INDEX,2025-08-01 09:36:00,24715.95,24724.95,24715.95,24721.9,0
NSE:NIFTY50-INDEX,2025-08-01 09:37:00,24721.95,24721.95,24697.5,24709.5,0
NSE:NIFTY50-INDEX,2025-08-01 09:38:00,24708.9,24712.3,24703.5,24712.3,0
NSE:NIFTY50-INDEX,2025-08-01 09:39:00,24711.7,24711.7,24697.2,24697.8,0
NSE:NIFTY50-INDEX,2025-08-01 09:40:00,24699.25,24714.25,24695.6,24714.25,0
NSE:NIFTY50-INDEX,2025-08-01 09:41:00,24713.9,24719.3,24712.45,24717.75,0
NSE:NIFTY50-INDEX,2025-08-01 09:42:00,24718.3,24718.8,24706.6,24717.25,0
NSE:NIFTY50-INDEX,2025-08-01 09:43:00,24717.15,24725.3,24717.15,24722.3,0
NSE:NIFTY50-INDEX,2025-08-01 09:44:00,24722.4,24722.4,24707.8,24709,0
NSE:NIFTY50-INDEX,2025-08-01 09:45:00,24708.35,24713.4,24701.3,24713.35,0
NSE:NIFTY50-INDEX,2025-08-01 09:46:00,24712.55,24712.65,24701.05,24704.55,0
NSE:NIFTY50-INDEX,2025-08-01 09:47:00,24706,24707,24694.6,24706,0
NSE:NIFTY50-INDEX,2025-08-01 09:48:00,24706.1,24719.7,24703.9,24718.5,0
NSE:NIFTY50-INDEX,2025-08-01 09:49:00,24717.05,24722.7,24711.05,24711.55,0
NSE:NIFTY50-INDEX,2025-08-01 09:50:00,24710.8,24713.1,24709.2,24713.1,0
NSE:NIFTY50-INDEX,2025-08-01 09:51:00,24713.45,24724.65,24711.9,24713.25,0
NSE:NIFTY50-INDEX,2025-08-01 09:52:00,24712.7,24714.95,24710.75,24713.6,0
NSE:NIFTY50-INDEX,2025-08-01 09:53:00,24714.35,24716,24703.15,24705.35,0
NSE:NIFTY50-INDEX,2025-08-01 09:54:00,24704.55,24705.25,24696.05,24697.25,0
NSE:NIFTY50-INDEX,2025-08-01 09:55:00,24697.45,24701.45,24695.65,24697.75,0
NSE:NIFTY50-INDEX,2025-08-01 09:56:00,24697.5,24703.65,24692.35,24693.1,0
NSE:NIFTY50-INDEX,2025-08-01 09:57:00,24693,24696.45,24691.35,24692.1,0
NSE:NIFTY50-INDEX,2025-08-01 09:58:00,24690.95,24692,24685.15,24689.4,0
NSE:NIFTY50-INDEX,2025-08-01 09:59:00,24689.05,24699.45,24686.55,24696.9,0
NSE:NIFTY50-INDEX,2025-08-01 10:00:00,24696.55,24696.55,24684.65,24691.6,0
NSE:NIFTY50-INDEX,2025-08-01 10:01:00,24692.4,24705.45,24691.2,24705.45,0
NSE:NIFTY50-INDEX,2025-08-01 10:02:00,24704.6,24711.25,24703.2,24708.6,0
NSE:NIFTY50-INDEX,2025-08-01 10:03:00,24708.05,24728.45,24704.95,24725.7,0
NSE:NIFTY50-INDEX,2025-08-01 10:04:00,24725.6,24729.35,24721.15,24727,0
NSE:NIFTY50-INDEX,2025-08-01 10:05:00,24726.9,24728.95,24714.4,24720.75,0
NSE:NIFTY50-INDEX,2025-08-01 10:06:00,24721.35,24722.25,24715.45,24719,0
NSE:NIFTY50-INDEX,2025-08-01 10:07:00,24719.75,24724.6,24713.75,24714.25,0
NSE:NIFTY50-INDEX,2025-08-01 10:08:00,24714.15,24718.6,24712.45,24715.65,0
NSE:NIFTY50-INDEX,2025-08-01 10:09:00,24714.95,24727.05,24714.95,24727.05,0
NSE:NIFTY50-INDEX,2025-08-01 10:10:00,24727.35,24737.8,24721.65,24737.8,0
NSE:NIFTY50-INDEX,2025-08-01 10:11:00,24738.7,24741.55,24736.15,24738,0
NSE:NIFTY50-INDEX,2025-08-01 10:12:00,24738.6,24746.6,24736.1,24746,0
NSE:NIFTY50-INDEX,2025-08-01 10:13:00,24745,24747.35,24739.05,24746.95,0
NSE:NIFTY50-INDEX,2025-08-01 10:14:00,24746.6,24747.3,24740.25,24745.65,0
NSE:NIFTY50-INDEX,2025-08-01 10:15:00,24745.6,24749.45,24743.8,24748.85,0
NSE:NIFTY50-INDEX,2025-08-01 10:16:00,24749.8,24752.05,24743.65,24745.65,0
NSE:NIFTY50-INDEX,2025-08-01 10:17:00,24744.7,24746.4,24737.2,24737.95,0
NSE:NIFTY50-INDEX,2025-08-01 10:18:00,24737.4,24741.6,24735.1,24741.6,0
NSE:NIFTY50-INDEX,2025-08-01 10:19:00,24742.15,24751.7,24742.1,24751.35,0
NSE:NIFTY50-INDEX,2025-08-01 10:20:00,24752.65,24766.95,24748.5,24766.1,0
NSE:NIFTY50-INDEX,2025-08-01 10:21:00,24765.85,24775.3,24765.05,24774.55,0
NSE:NIFTY50-INDEX,2025-08-01 10:22:00,24774.5,24777.8,24767.35,24768.75,0
NSE:NIFTY50-INDEX,2025-08-01 10:23:00,24768.15,24768.15,24752.05,24756.8,0
NSE:NIFTY50-INDEX,2025-08-01 10:24:00,24757.15,24761.95,24755.5,24756.1,0
