symbol,timestamp,open,high,low,close,volume,oi
NSE:NIFTY2580724500PE,2025-08-01 09:15:00,65,78.7,63.05,69.5,1528200,3612675
NSE:NIFTY2580724500PE,2025-08-01 09:16:00,69.75,74.7,69.65,73.95,1020375,3612675
NSE:NIFTY2580724500PE,2025-08-01 09:17:00,74.5,75.35,70.4,72.1,764025,3612675
NSE:NIFTY2580724500PE,2025-08-01 09:18:00,72.3,73.7,68.55,68.9,829425,3902475
NSE:NIFTY2580724500PE,2025-08-01 09:19:00,69.35,70.2,66.6,67.35,674550,3902475
NSE:NIFTY2580724500PE,2025-08-01 09:20:00,67.7,70.45,66,66,576225,3902475
NSE:NIFTY2580724500PE,2025-08-01 09:21:00,66.75,68.05,65.3,66.65,424575,4219650
NSE:NIFTY2580724500PE,2025-08-01 09:22:00,67,69.1,66,66.5,458400,4219650
NSE:NIFTY2580724500PE,2025-08-01 09:23:00,66.55,68.85,65.55,68.5,446400,4219650
NSE:NIFTY2580724500PE,2025-08-01 09:24:00,68.15,71.2,67.8,70.6,562725,4468125
NSE:NIFTY2580724500PE,2025-08-01 09:25:00,69.85,76.85,69.8,76.7,1202025,4468125
NSE:NIFTY2580724500PE,2025-08-01 09:26:00,76.3,80.7,76.1,78.45,1188825,4468125
NSE:NIFTY2580724500PE,2025-08-01 09:27:00,78.65,79.9,78,79.9,610575,4520475
NSE:NIFTY2580724500PE,2025-08-01 09:28:00,79.15,83.3,78.6,81.05,890775,4520475
NSE:NIFTY2580724500PE,2025-08-01 09:29:00,80.6,81,78.1,78.8,517200,4520475
NSE:NIFTY2580724500PE,2025-08-01 09:30:00,78,83.75,78,80.45,979050,4643250
NSE:NIFTY2580724500PE,2025-08-01 09:31:00,80,83.2,75.3,75.3,762900,4643250
NSE:NIFTY2580724500PE,2025-08-01 09:32:00,75.7,78.4,74.8,75.65,543300,4643250
NSE:NIFTY2580724500PE,2025-08-01 09:33:00,75.9,76.85,61.5,63.75,1327275,4806150
NSE:NIFTY2580724500PE,2025-08-01 09:34:00,63.7,69.35,63.15,69.25,872475,4806150
NSE:NIFTY2580724500PE,2025-08-01 09:35:00,69,69.4,66.3,67.6,507075,4806150
NSE:NIFTY2580724500PE,2025-08-01 09:36:00,67.7,67.75,64.75,66.2,509400,4916925
NSE:NIFTY2580724500PE,2025-08-01 09:37:00,66.15,72.35,66.15,69.75,671175,4916925
