symbol,timestamp,open,high,low,close,volume,oi
NSE:NIFTY2580724950CE,2025-08-01 09:15:00,77.65,77.65,56.1,60.55,704850,1093650
NSE:NIFTY2580724950CE,2025-08-01 09:16:00,59.9,65.65,59.6,60.15,479325,1093650
NSE:NIFTY2580724950CE,2025-08-01 09:17:00,60.05,62.85,59.05,60.4,385200,1093650
NSE:NIFTY2580724950CE,2025-08-01 09:18:00,60.1,62.95,58.9,62.5,434250,1410975
NSE:NIFTY2580724950CE,2025-08-01 09:19:00,61.8,66.15,61.3,65.3,419325,1410975
NSE:NIFTY2580724950CE,2025-08-01 09:20:00,64.75,70.2,62.55,69.7,377100,1410975
NSE:NIFTY2580724950CE,2025-08-01 09:21:00,68.55,71.3,67,67.6,455025,1494900
NSE:NIFTY2580724950CE,2025-08-01 09:22:00,66.6,69.4,64.7,67.4,246900,1494900
NSE:NIFTY2580724950CE,2025-08-01 09:23:00,67.35,69.2,63.3,64,267750,1494900
NSE:NIFTY2580724950CE,2025-08-01 09:24:00,64.3,65.2,60.7,60.7,219000,1610850
NSE:NIFTY2580724950CE,2025-08-01 09:25:00,61.6,61.75,57.95,57.95,411150,1610850
NSE:NIFTY2580724950CE,2025-08-01 09:26:00,57.7,58.15,55.8,57.15,480525,1610850
NSE:NIFTY2580724950CE,2025-08-01 09:27:00,57.65,58,56.3,56.85,206250,1770525
NSE:NIFTY2580724950CE,2025-08-01 09:28:00,57.15,57.35,54.4,55.35,268200,1770525
NSE:NIFTY2580724950CE,2025-08-01 09:29:00,55.6,58.3,54.8,57.2,242025,1770525
NSE:NIFTY2580724950CE,2025-08-01 09:30:00,57.3,57.85,55.1,57.85,233850,1812150
NSE:NIFTY2580724950CE,2025-08-01 09:31:00,57.7,59.4,55.75,59.4,225300,1812150
NSE:NIFTY2580724950CE,2025-08-01 09:32:00,59.15,60.65,58.45,60.65,217350,1812150
NSE:NIFTY2580724950CE,2025-08-01 09:33:00,60.55,73.4,59.9,70.75,683925,1832475
NSE:NIFTY2580724950CE,2025-08-01 09:34:00,71.4,72.7,65.45,65.85,482850,1832475
NSE:NIFTY2580724950CE,2025-08-01 09:35:00,65.8,70.1,65.2,67.2,337125,1832475
NSE:NIFTY2580724950CE,2025-08-01 09:36:00,67,71.2,67,69.1,259125,1971150
NSE:NIFTY2580724950CE,2025-08-01 09:37:00,69.3,69.3,61,64.9,402450,1971150
NSE:NIFTY2580724950CE,2025-08-01 09:38:00,64.65,67,63.65,65.9,133800,1971150
NSE:NIFTY2580724950CE,2025-08-01 09:39:00,66.1,66.1,61.2,61.25,235725,1987875
NSE:NIFTY2580724950CE,2025-08-01 09:40:00,61.35,65.5,60.45,65.3,185400,1987875
NSE:NIFTY2580724950CE,2025-08-01 09:41:00,64.9,67.05,64.75,65.6,215475,1987875
NSE:NIFTY2580724950CE,2025-08-01 09:42:00,66.15,67.2,62.7,65.35,153825,2123175
NSE:NIFTY2580724950CE,2025-08-01 09:43:00,65.65,67.85,65.25,66.95,169125,2123175
NSE:NIFTY2580724950CE,2025-08-01 09:44:00,66.65,66.85,62.5,63.65,151950,2123175
NSE:NIFTY2580724950CE,2025-08-01 09:45:00,63.55,64.5,61.05,64.05,184200,2135175
NSE:NIFTY2580724950CE,2025-08-01 09:46:00,64.25,64.25,61.05,62.3,125925,2135175
NSE:NIFTY2580724950CE,2025-08-01 09:47:00,62.15,62.65,59.25,61.85,245025,2135175
NSE:NIFTY2580724950CE,2025-08-01 09:48:00,61.95,65.85,60.95,65.15,164325,2151450
NSE:NIFTY2580724950CE,2025-08-01 09:49:00,65,66.8,63.4,63.45,173775,2151450
NSE:NIFTY2580724950CE,2025-08-01 09:50:00,63.45,65.45,63.15,65.1,75300,2151450
NSE:NIFTY2580724950CE,2025-08-01 09:51:00,65.35,68,64.1,64.3,157425,2161200
NSE:NIFTY2580724950CE,2025-08-01 09:52:00,64.2,65.2,63.95,64.4,67125,2161200
NSE:NIFTY2580724950CE,2025-08-01 09:53:00,64.6,65.35,61.3,62.1,172875,2161200
NSE:NIFTY2580724950CE,2025-08-01 09:54:00,61.95,62.25,60,60.9,136650,2170350
NSE:NIFTY2580724950CE,2025-08-01 09:55:00,61.15,61.95,60.35,61.1,81825,2170350
