symbol,timestamp,open,high,low,close,volume
NSE:NIFTY50-INDEX,2025-08-01 09:15:00,24734.9,24759.75,24711.05,24727.95,0
NSE:NIFTY50-INDEX,2025-08-01 09:15:05,24737.25,24737.25,24695.95,24710.25,0
NSE:NIFTY50-INDEX,2025-08-01 09:15:10,24710.35,24717.05,24705.9,24717.05,0
NSE:NIFTY50-INDEX,2025-08-01 09:15:15,24722.05,24727.75,24718.3,24726.6,0
NSE:NIFTY50-INDEX,2025-08-01 09:15:20,24726.5,24743.95,24723.45,24737.75,0
NSE:NIFTY50-INDEX,2025-08-01 09:15:25,24729,24742.45,24729,24742.45,0
NSE:NIFTY50-INDEX,2025-08-01 09:15:30,24738.9,24738.9,24730.45,24731.75,0
NSE:NIFTY50-INDEX,2025-08-01 09:15:35,24731.6,24735.25,24730.7,24730.7,0
NSE:NIFTY50-INDEX,2025-08-01 09:15:40,24727.3,24730.9,24724.9,24728.95,0
NSE:NIFTY50-INDEX,2025-08-01 09:15:45,24729,24730.4,24722.75,24725,0
NSE:NIFTY50-INDEX,2025-08-01 09:15:50,24725.2,24730.35,24725.15,24730,0
NSE:NIFTY50-INDEX,2025-08-01 09:15:55,24728.7,24731.55,24723.55,24723.55,0
NSE:NIFTY50-INDEX,2025-08-01 09:16:00,24723.05,24723.05,24715.65,24718.15,0
NSE:NIFTY50-INDEX,2025-08-01 09:16:05,24718.25,24726.3,24717.65,24723.3,0
NSE:NIFTY50-INDEX,2025-08-01 09:16:10,24721.8,24726.35,24721.8,24722.35,0
NSE:NIFTY50-INDEX,2025-08-01 09:16:15,24723.25,24726.3,24723.15,24723.5,0
NSE:NIFTY50-INDEX,2025-08-01 09:16:20,24722.95,24722.95,24720.3,24720.5,0
NSE:NIFTY50-INDEX,2025-08-01 09:16:25,24722.5,24727.45,24722.5,24725.55,0
NSE:NIFTY50-INDEX,2025-08-01 09:16:30,24726.4,24726.4,24723.55,24724.45,0
NSE:NIFTY50-INDEX,2025-08-01 09:16:35,24727,24727,24720.65,24721.75,0
NSE:NIFTY50-INDEX,2025-08-01 09:16:40,24722.1,24722.1,24719.5,24720.7,0
NSE:NIFTY50-INDEX,2025-08-01 09:16:45,24720.15,24720.15,24716.3,24716.3,0
NSE:NIFTY50-INDEX,2025-08-01 09:16:50,24717.75,24720.65,24714.8,24714.8,0
NSE:NIFTY50-INDEX,2025-08-01 09:16:55,24714.15,24714.15,24712.25,24712.8,0
NSE:NIFTY50-INDEX,2025-08-01 09:17:00,24712.6,24714.2,24710.4,24711.95,0
NSE:NIFTY50-INDEX,2025-08-01 09:17:05,24712.7,24713.1,24709.05,24709.8,0
NSE:NIFTY50-INDEX,2025-08-01 09:17:10,24711.5,24715.45,24709.6,24715.45,0
NSE:NIFTY50-INDEX,2025-08-01 09:17:15,24713.65,24713.65,24711.8,24713.55,0
NSE:NIFTY50-INDEX,2025-08-01 09:17:20,24711.95,24718.6,24711.95,24718.15,0
NSE:NIFTY50-INDEX,2025-08-01 09:17:25,24719.2,24722.1,24717.15,24722.1,0
NSE:NIFTY50-INDEX,2025-08-01 09:17:30,24723.8,24724.7,24722.65,24722.7,0
NSE:NIFTY50-INDEX,2025-08-01 09:17:35,24722.9,24722.9,24720.45,24721.85,0
NSE:NIFTY50-INDEX,2025-08-01 09:17:40,24722.1,24722.15,24719.8,24720.3,0
NSE:NIFTY50-INDEX,2025-08-01 09:17:45,24721.45,24723.1,24721.05,24722.6,0
NSE:NIFTY50-INDEX,2025-08-01 09:17:50,24721.45,24721.9,24718.25,24718.9,0
NSE:NIFTY50-INDEX,2025-08-01 09:17:55,24719,24719.9,24717.6,24718.15,0
NSE:NIFTY50-INDEX,2025-08-01 09:18:00,24716.6,24716.65,24714.15,24714.15,0
NSE:NIFTY50-INDEX,2025-08-01 09:18:05,24713.3,24715.8,24712.95,24713.1,0
NSE:NIFTY50-INDEX,2025-08-01 09:18:10,24712.6,24716.05,24710.9,24714.8,0
NSE:NIFTY50-INDEX,2025-08-01 09:18:15,24715.9,24717.55,24715.65,24716.55,0
NSE:NIFTY50-INDEX,2025-08-01 09:18:20,24719.05,24722.8,24718.15,24722.8,0
NSE:NIFTY50-INDEX,2025-08-01 09:18:25,24723.95,24724.75,24722.55,24724.15,0
NSE:NIFTY50-INDEX,2025-08-01 09:18:30,24720.45,24720.5,24718.65,24718.8,0
NSE:NIFTY50-INDEX,2025-08-01 09:18:35,24719.4,24722.1,24719.15,24720.25,0
NSE:NIFTY50-INDEX,2025-08-01 09:18:40,24720.45,24722.55,24719.8,24719.8,0
NSE:NIFTY50-INDEX,2025-08-01 09:18:45,24720.1,24720.5,24717,24719.65,0
NSE:NIFTY50-INDEX,2025-08-01 09:18:50,24720.15,24723.25,24720.15,24721.1,0
NSE:NIFTY50-INDEX,2025-08-01 09:18:55,24719.7,24722.8,24718.85,24722.5,0
NSE:NIFTY50-INDEX,2025-08-01 09:19:00,24722.3,24722.45,24720.1,24720.85,0
NSE:NIFTY50-INDEX,2025-08-01 09:19:05,24720.6,24722.1,24720.45,24720.45,0
