symbol,timestamp,open,high,low,close,volume
NSE:NIFTY50-INDEX,2025-07-31 09:15:00,24642.25,24700.1,24635,24699.1,0
NSE:NIFTY50-INDEX,2025-07-31 09:16:00,24693.5,24695.55,24664.35,24665.25,0
NSE:NIFTY50-INDEX,2025-07-31 09:17:00,24665.35,24666.65,24639.55,24661.25,0
NSE:NIFTY50-INDEX,2025-07-31 09:18:00,24661.4,24676.8,24657.15,24666.7,0
NSE:NIFTY50-INDEX,2025-07-31 09:19:00,24667.55,24683.95,24667.55,24680.3,0
NSE:NIFTY50-INDEX,2025-07-31 09:20:00,24680.35,24714.95,24669.9,24702.7,0
NSE:NIFTY50-INDEX,2025-07-31 09:21:00,24703.05,24714.45,24696.8,24706.5,0
NSE:NIFTY50-INDEX,2025-07-31 09:22:00,24704.65,24706.6,24686.55,24705.05,0
NSE:NIFTY50-INDEX,2025-07-31 09:23:00,24707.2,24728.95,24705.5,24711.85,0
NSE:NIFTY50-INDEX,2025-07-31 09:24:00,24713.65,24719.2,24703.55,24718.65,0
NSE:NIFTY50-INDEX,2025-07-31 09:25:00,24718.55,24719.3,24695.45,24699.6,0
NSE:NIFTY50-INDEX,2025-07-31 09:26:00,24698.35,24715.7,24693.7,24714.6,0
NSE:NIFTY50-INDEX,2025-07-31 09:27:00,24713.55,24725.85,24713.55,24718.45,0
NSE:NIFTY50-INDEX,2025-07-31 09:28:00,24719.3,24720.65,24712.55,24715.55,0
NSE:NIFTY50-INDEX,2025-07-31 09:29:00,24716.3,24719.4,24707.2,24709.4,0
NSE:NIFTY50-INDEX,2025-07-31 09:30:00,24708.4,24708.55,24695,24703.05,0
NSE:NIFTY50-INDEX,2025-07-31 09:31:00,24703.1,24712,24694.75,24709.4,0
NSE:NIFTY50-INDEX,2025-07-31 09:32:00,24708.95,24719.25,24708.95,24712.65,0
NSE:NIFTY50-INDEX,2025-07-31 09:33:00,24712.35,24713.9,24696.5,24696.6,0
NSE:NIFTY50-INDEX,2025-07-31 09:34:00,24697.35,24711.55,24696.8,24711.55,0
NSE:NIFTY50-INDEX,2025-07-31 09:35:00,24711.9,24712.75,24696.25,24696.9,0
NSE:NIFTY50-INDEX,2025-07-31 09:36:00,24697.4,24700.45,24693.8,24695.8,0
NSE:NIFTY50-INDEX,2025-07-31 09:37:00,24696.85,24699.95,24693.05,24697.8,0
NSE:NIFTY50-INDEX,2025-07-31 09:38:00,24698.7,24698.7,24689.9,24691.9,0
NSE:NIFTY50-INDEX,2025-07-31 09:39:00,24690.7,24692.15,24686.35,24687.95,0
NSE:NIFTY50-INDEX,2025-07-31 09:40:00,24687.6,24691.55,24684.65,24690.3,0
NSE:NIFTY50-INDEX,2025-07-31 09:41:00,24690.5,24706.45,24690.35,24700.9,0
NSE:NIFTY50-INDEX,2025-07-31 09:42:00,24701.55,24704.6,24695.7,24702.2,0
NSE:NIFTY50-INDEX,2025-07-31 09:43:00,24703.75,24705.4,24701.15,24703.25,0
NSE:NIFTY50-INDEX,2025-07-31 09:44:00,24703.5,24710.7,24703.5,24707.95,0
NSE:NIFTY50-INDEX,2025-07-31 09:45:00,24707.55,24708.95,24701,24703.7,0
NSE:NIFTY50-INDEX,2025-07-31 09:46:00,24702.9,24705.85,24701.85,24704.6,0
NSE:NIFTY50-INDEX,2025-07-31 09:47:00,24704.95,24705.55,24694.95,24696.95,0
NSE:NIFTY50-INDEX,2025-07-31 09:48:00,24695.65,24702.75,24689.4,24700.75,0
NSE:NIFTY50-INDEX,2025-07-31 09:49:00,24700.75,24700.85,24687.8,24693.35,0
NSE:NIFTY50-INDEX,2025-07-31 09:50:00,24694.05,24695.65,24690,24691.4,0
NSE:NIFTY50-INDEX,2025-07-31 09:51:00,24692,24704.65,24688.65,24700.8,0
NSE:NIFTY50-INDEX,2025-07-31 09:52:00,24701.6,24707.35,24701.4,24706.4,0
NSE:NIFTY50-INDEX,2025-07-31 09:53:00,24706.7,24707.35,24702.65,24705.85,0
NSE:NIFTY50-INDEX,2025-07-31 09:54:00,24705.95,24706.7,24700.9,24702.15,0
NSE:NIFTY50-INDEX,2025-07-31 09:55:00,24701.95,24704.8,24701.6,24704.7,0
NSE:NIFTY50-INDEX,2025-07-31 09:56:00,24703.4,24708.55,24703.4,24708.2,0
NSE:NIFTY50-INDEX,2025-07-31 09:57:00,24708.55,24709.35,24693.35,24693.35,0
NSE:NIFTY50-INDEX,2025-07-31 09:58:00,24693,24696.25,24690.6,24694.55,0
NSE:NIFTY50-INDEX,2025-07-31 09:59:00,24694.05,24696.4,24691.15,24694.1,0
NSE:NIFTY50-INDEX,2025-07-31 10:00:00,24692.75,24693.75,24666.4,24668.1,0
NSE:NIFTY50-INDEX,2025-07-31 10:01:00,24667.75,24676.1,24661.55,24670.9,0
NSE:NIFTY50-INDEX,2025-07-31 10:02:00,24671.4,24671.95,24653.9,24654.85,0
NSE:NIFTY50-INDEX,2025-07-31 10:03:00,24654.7,24659.1,24653.6,24656.65,0
NSE:NIFTY50-INDEX,2025-07-31 10:04:00,24656.5,24663.75,24654.05,24661.9,0
NSE:NIFTY50-INDEX,2025-07-31 10:05:00,24660.95,24668.1,24659.5,24666.45,0
NSE:NIFTY50-INDEX,2025-07-31 10:06:00,24666.65,24668.3,24663.6,24666.7,0
NSE:NIFTY50-INDEX,2025-07-31 10:07:00,24667.45,24682.6,24667.45,24682.6,0
NSE:NIFTY50-INDEX,2025-07-31 10:08:00,24682.75,24687,24679.45,24679.45,0
NSE:NIFTY50-INDEX,2025-07-31 10:09:00,24679.1,24682.9,24677.7,24678.15,0
NSE:NIFTY50-INDEX,2025-07-31 10:10:00,24678.1,24678.75,24667.35,24672.5,0
NSE:NIFTY50-INDEX,2025-07-31 10:11:00,24673.15,24683.45,24673.15,24678.65,0
NSE:NIFTY50-INDEX,2025-07-31 10:12:00,24679.35,24679.35,24671.85,24672.4,0
NSE:NIFTY50-INDEX,2025-07-31 10:13:00,24672.45,24673.6,24665.3,24665.6,0
NSE:NIFTY50-INDEX,2025-07-31 10:14:00,24665.95,24674,24665.95,24673.6,0
NSE:NIFTY50-INDEX,2025-07-31 10:15:00,24673.2,24674.85,24667.15,24674.85,0
NSE:NIFTY50-INDEX,2025-07-31 10:16:00,24675.15,24682.95,24675.15,24679.1,0
NSE:NIFTY50-INDEX,2025-07-31 10:17:00,24678.55,24679.05,24671.45,24674,0
NSE:NIFTY50-INDEX,2025-07-31 10:18:00,24673.85,24680,24673.3,24674.5,0
NSE:NIFTY50-INDEX,2025-07-31 10:19:00,24674.1,24677.05,24672.8,24675.3,0
NSE:NIFTY50-INDEX,2025-07-31 10:20:00,24676.2,24676.2,24667.35,24671.15,0
NSE:NIFTY50-INDEX,2025-07-31 10:21:00,24670.6,24672.1,24666.7,24668.05,0
NSE:NIFTY50-INDEX,2025-07-31 10:22:00,24668.45,24683.9,24668,24683.1,0
NSE:NIFTY50-INDEX,2025-07-31 10:23:00,24683.3,24683.65,24678.1,24680.3,0
NSE:NIFTY50-INDEX,2025-07-31 10:24:00,24680.95,24686.9,24680.2,24686.25,0
NSE:NIFTY50-INDEX,2025-07-31 10:25:00,24686.4,24687.45,24683.2,24686.75,0
NSE:NIFTY50-INDEX,2025-07-31 10:26:00,24687.3,24689.75,24680.2,24684.15,0
NSE:NIFTY50-INDEX,2025-07-31 10:27:00,24683.65,24691.75,24683.3,24690.35,0
NSE:NIFTY50-INDEX,2025-07-31 10:28:00,24690.55,24692.8,24683.7,24687.3,0
NSE:NIFTY50-INDEX,2025-07-31 10:29:00,24687,24688.25,24671.8,24678.4,0
NSE:NIFTY50-INDEX,2025-07-31 10:30:00,24677.3,24685.7,24672.15,24685.2,0
