symbol,timestamp,open,high,low,close,volume,oi
NSE:NIFTY2580725050CE,2025-07-31 09:15:00,49.2,49.2,32.6,44.3,328800,533550
NSE:NIFTY2580725050CE,2025-07-31 09:16:00,44.3,44.3,39.8,40.3,113550,533550
NSE:NIFTY2580725050CE,2025-07-31 09:17:00,40.3,41.8,37.85,40.3,138450,533550
NSE:NIFTY2580725050CE,2025-07-31 09:18:00,40.3,44.75,39.6,43.05,122100,566700
NSE:NIFTY2580725050CE,2025-07-31 09:19:00,43.05,46.45,43.05,45.8,37875,566700
NSE:NIFTY2580725050CE,2025-07-31 09:20:00,45.8,53.95,44.35,51,68250,566700
NSE:NIFTY2580725050CE,2025-07-31 09:21:00,51.2,54.55,50.2,54,54300,555825
NSE:NIFTY2580725050CE,2025-07-31 09:22:00,53.4,53.4,48.75,52.75,78000,555825
NSE:NIFTY2580725050CE,2025-07-31 09:23:00,52.15,55.5,51.5,51.9,49650,555825
NSE:NIFTY2580725050CE,2025-07-31 09:24:00,52.4,54.4,49.95,54,28200,568350
NSE:NIFTY2580725050CE,2025-07-31 09:25:00,53,53.7,47.5,49.2,44700,568350
NSE:NIFTY2580725050CE,2025-07-31 09:26:00,49.05,52.05,47.35,51.9,46725,568350
NSE:NIFTY2580725050CE,2025-07-31 09:27:00,51.9,54.25,51.4,53.2,21675,576675
NSE:NIFTY2580725050CE,2025-07-31 09:28:00,53,53.65,51.45,52.2,22050,576675
NSE:NIFTY2580725050CE,2025-07-31 09:29:00,52.25,53.75,50.95,52.3,18975,576675
NSE:NIFTY2580725050CE,2025-07-31 09:30:00,51,51.5,49.25,51,34350,593625
NSE:NIFTY2580725050CE,2025-07-31 09:31:00,50.3,53.25,48.75,51.65,15525,593625
NSE:NIFTY2580725050CE,2025-07-31 09:32:00,52.25,54.45,52.25,52.95,17475,593625
NSE:NIFTY2580725050CE,2025-07-31 09:33:00,52.9,53.2,49,49.2,13650,603825
NSE:NIFTY2580725050CE,2025-07-31 09:34:00,49.2,53.45,49.2,53.4,17175,603825
NSE:NIFTY2580725050CE,2025-07-31 09:35:00,53.45,53.5,49.8,50.4,27975,603825
NSE:NIFTY2580725050CE,2025-07-31 09:36:00,50.2,50.25,48.9,49.05,19875,614175
NSE:NIFTY2580725050CE,2025-07-31 09:37:00,49.1,50.25,49,49.55,38850,614175
NSE:NIFTY2580725050CE,2025-07-31 09:38:00,49,49,47.35,47.5,102525,614175
NSE:NIFTY2580725050CE,2025-07-31 09:39:00,47.55,48.25,46.7,47.6,69900,590925
NSE:NIFTY2580725050CE,2025-07-31 09:40:00,47.55,49.1,46.4,48.05,63675,590925
NSE:NIFTY2580725050CE,2025-07-31 09:41:00,47.95,51.1,47.95,50.1,84000,590925
NSE:NIFTY2580725050CE,2025-07-31 09:42:00,50.25,50.8,48.55,50.55,12075,575775
NSE:NIFTY2580725050CE,2025-07-31 09:43:00,50.35,50.45,49.3,50.1,8850,575775
NSE:NIFTY2580725050CE,2025-07-31 09:44:00,50,50.8,49.6,49.85,15300,575775
NSE:NIFTY2580725050CE,2025-07-31 09:45:00,49.15,50.2,48.4,49.7,10425,577950
NSE:NIFTY2580725050CE,2025-07-31 09:46:00,49.35,49.85,48.45,49.25,10050,577950
NSE:NIFTY2580725050CE,2025-07-31 09:47:00,49.35,49.75,47.1,47.2,17475,577950
NSE:NIFTY2580725050CE,2025-07-31 09:48:00,47.2,49,46.35,48.2,13575,580575
NSE:NIFTY2580725050CE,2025-07-31 09:49:00,48.15,48.15,46.2,47.3,9675,580575
NSE:NIFTY2580725050CE,2025-07-31 09:50:00,47.6,48.15,46.7,46.95,6450,580575
NSE:NIFTY2580725050CE,2025-07-31 09:51:00,47.2,49,46.9,48.9,7050,584550
NSE:NIFTY2580725050CE,2025-07-31 09:52:00,48.85,49.75,48.65,48.85,5850,584550
NSE:NIFTY2580725050CE,2025-07-31 09:53:00,48.55,49.5,47.95,48.95,10275,584550
NSE:NIFTY2580725050CE,2025-07-31 09:54:00,49.4,49.45,47.8,49.25,16650,584025
NSE:NIFTY2580725050CE,2025-07-31 09:55:00,49.25,49.5,48,48.8,5775,584025
NSE:NIFTY2580725050CE,2025-07-31 09:56:00,48.65,49.4,48.5,48.75,9900,584025
NSE:NIFTY2580725050CE,2025-07-31 09:57:00,48.7,48.75,46,46.4,14250,580950
NSE:NIFTY2580725050CE,2025-07-31 09:58:00,46.35,47.7,46.05,47.7,9225,580950
NSE:NIFTY2580725050CE,2025-07-31 09:59:00,47.35,47.9,46.55,46.65,8325,580950
NSE:NIFTY2580725050CE,2025-07-31 10:00:00,46.65,46.8,43.3,44.2,50025,593400
NSE:NIFTY2580725050CE,2025-07-31 10:01:00,44.35,45.8,43.25,44.8,27825,593400
NSE:NIFTY2580725050CE,2025-07-31 10:02:00,44.8,45.05,42.6,42.85,26775,593400
NSE:NIFTY2580725050CE,2025-07-31 10:03:00,42.65,43.9,42.2,43.35,18225,598875
NSE:NIFTY2580725050CE,2025-07-31 10:04:00,43.5,43.9,42.85,43.05,15075,598875
NSE:NIFTY2580725050CE,2025-07-31 10:05:00,43.4,43.9,42.95,43.35,14175,598875
NSE:NIFTY2580725050CE,2025-07-31 10:06:00,43.25,43.65,42.8,43.65,10950,597900
NSE:NIFTY2580725050CE,2025-07-31 10:07:00,43.65,46,43.65,46,10275,597900
NSE:NIFTY2580725050CE,2025-07-31 10:08:00,45.85,46.3,44.6,44.8,11100,597900
NSE:NIFTY2580725050CE,2025-07-31 10:09:00,44.8,45.45,44.6,44.6,4650,600225
NSE:NIFTY2580725050CE,2025-07-31 10:10:00,44.9,44.9,43.25,44.35,7125,600225
NSE:NIFTY2580725050CE,2025-07-31 10:11:00,44.45,45.5,44.4,44.4,6375,600225
NSE:NIFTY2580725050CE,2025-07-31 10:12:00,44.45,44.5,43.35,43.35,8475,603750
NSE:NIFTY2580725050CE,2025-07-31 10:13:00,43.65,43.95,42.9,43.3,7725,603750
NSE:NIFTY2580725050CE,2025-07-31 10:14:00,43.75,44.25,43.4,44.25,2700,603750
NSE:NIFTY2580725050CE,2025-07-31 10:15:00,43.7,44.35,43,44.35,21225,603375
NSE:NIFTY2580725050CE,2025-07-31 10:16:00,44.4,45.25,44.3,44.5,9225,603375
NSE:NIFTY2580725050CE,2025-07-31 10:17:00,44.45,44.45,43.5,43.9,4650,603375
NSE:NIFTY2580725050CE,2025-07-31 10:18:00,44.2,45,43.75,43.75,4200,609675
NSE:NIFTY2580725050CE,2025-07-31 10:19:00,44.1,44.45,43.75,43.75,10125,609675
NSE:NIFTY2580725050CE,2025-07-31 10:20:00,43.7,43.9,43.05,43.2,15675,609675
NSE:NIFTY2580725050CE,2025-07-31 10:21:00,43.1,43.7,42.85,43.35,17550,608400
NSE:NIFTY2580725050CE,2025-07-31 10:22:00,43.7,45.4,43.5,45.2,7875,608400
NSE:NIFTY2580725050CE,2025-07-31 10:23:00,44.85,45.15,44.25,44.95,3450,608400
NSE:NIFTY2580725050CE,2025-07-31 10:24:00,44.7,45.55,44.6,45.45,5175,606000
NSE:NIFTY2580725050CE,2025-07-31 10:25:00,45.55,45.75,45,45.75,3225,606000
NSE:NIFTY2580725050CE,2025-07-31 10:26:00,45.65,45.9,44.45,45.05,5175,606000
NSE:NIFTY2580725050CE,2025-07-31 10:27:00,45.15,46.2,45.1,46.05,11850,605100
NSE:NIFTY2580725050CE,2025-07-31 10:28:00,45.85,46.1,44.8,45.35,4350,605100
NSE:NIFTY2580725050CE,2025-07-31 10:29:00,45.15,45.15,43.4,44.15,21150,605100
NSE:NIFTY2580725050CE,2025-07-31 10:30:00,44.1,45,43.3,44.55,9375,602925
NSE:NIFTY2580725050CE,2025-07-31 10:31:00,44.5,44.5,43.35,43.35,4800,602925
NSE:NIFTY2580725050CE,2025-07-31 10:32:00,43.05,43.5,43.05,43.4,3525,602925
NSE:NIFTY2580725050CE,2025-07-31 10:33:00,43.5,43.9,43.3,43.5,7050,602925
NSE:NIFTY2580725050CE,2025-07-31 10:34:00,43.45,43.45,42.8,43,11925,611925
NSE:NIFTY2580725050CE,2025-07-31 10:35:00,43.1,43.75,42.85,43.6,4050,611925
NSE:NIFTY2580725050CE,2025-07-31 10:36:00,42.95,43.7,42.85,43.3,6825,612750
NSE:NIFTY2580725050CE,2025-07-31 10:37:00,43.2,43.65,41.85,43.65,19950,612750
NSE:NIFTY2580725050CE,2025-07-31 10:38:00,44.1,44.25,42.9,43.1,2475,612750
NSE:NIFTY2580725050CE,2025-07-31 10:39:00,42.95,44.2,42.95,44.15,27075,616500
NSE:NIFTY2580725050CE,2025-07-31 10:40:00,44.45,44.8,44.1,44.2,19425,616500
NSE:NIFTY2580725050CE,2025-07-31 10:41:00,44.1,44.3,43.8,44.25,7350,616500
NSE:NIFTY2580725050CE,2025-07-31 10:42:00,44.1,44.35,43.6,43.85,9075,615825
NSE:NIFTY2580725050CE,2025-07-31 10:43:00,44.15,44.15,44.1,44.1,3300,615825
NSE:NIFTY2580725050CE,2025-07-31 10:44:00,44,46.5,43.85,46.5,15375,615825
NSE:NIFTY2580725050CE,2025-07-31 10:45:00,46.35,48.4,45.85,46.9,34425,614100
NSE:NIFTY2580725050CE,2025-07-31 10:46:00,47,48.6,46.35,48.6,37875,614100
NSE:NIFTY2580725050CE,2025-07-31 10:47:00,48.4,48.6,47.5,48,15975,614100
NSE:NIFTY2580725050CE,2025-07-31 10:48:00,48.05,52.65,47.85,51.35,39150,609450
NSE:NIFTY2580725050CE,2025-07-31 10:49:00,50.8,51.6,48.75,50.75,28575,609450
NSE:NIFTY2580725050CE,2025-07-31 10:50:00,50.85,54,50.3,51.2,21600,609450
NSE:NIFTY2580725050CE,2025-07-31 10:51:00,50.85,51,48.3,51,30600,608850
NSE:NIFTY2580725050CE,2025-07-31 10:52:00,50.25,52.4,50.25,51.45,11550,608850
NSE:NIFTY2580725050CE,2025-07-31 10:53:00,51.8,52.5,50.7,51,16425,608850
NSE:NIFTY2580725050CE,2025-07-31 10:54:00,50.65,52,49.8,51.4,9900,604575
NSE:NIFTY2580725050CE,2025-07-31 10:55:00,51.35,52.1,50.35,51.25,10950,604575
NSE:NIFTY2580725050CE,2025-07-31 10:56:00,51.3,51.65,49.45,50.75,17700,604575
NSE:NIFTY2580725050CE,2025-07-31 10:57:00,50.65,51,47.75,50.1,28275,606975
NSE:NIFTY2580725050CE,2025-07-31 10:58:00,50,50,46.4,47,16050,606975
NSE:NIFTY2580725050CE,2025-07-31 10:59:00,47,50,47,49,4725,606975
NSE:NIFTY2580725050CE,2025-07-31 11:00:00,49.2,52.25,49.2,51.4,15225,612225
NSE:NIFTY2580725050CE,2025-07-31 11:01:00,51.65,59.75,51.65,56.5,66225,612225
NSE:NIFTY2580725050CE,2025-07-31 11:02:00,57,59.8,56.65,59.35,53325,612225
NSE:NIFTY2580725050CE,2025-07-31 11:03:00,59.65,63.65,59,59.95,61350,618225
NSE:NIFTY2580725050CE,2025-07-31 11:04:00,60.45,61.1,57.9,61.1,37200,618225
NSE:NIFTY2580725050CE,2025-07-31 11:05:00,60.85,64.5,59.8,64.2,40275,618225
NSE:NIFTY2580725050CE,2025-07-31 11:06:00,63.95,64.7,61.15,62.75,37125,613275
NSE:NIFTY2580725050CE,2025-07-31 11:07:00,62.3,63.6,59.9,63.15,38175,613275
NSE:NIFTY2580725050CE,2025-07-31 11:08:00,63.15,63.55,60.8,61.8,12750,613275
NSE:NIFTY2580725050CE,2025-07-31 11:09:00,62.4,62.45,57.3,58,23250,634500
NSE:NIFTY2580725050CE,2025-07-31 11:10:00,58.05,58.35,54.35,57.2,25650,634500
NSE:NIFTY2580725050CE,2025-07-31 11:11:00,57.1,57.7,56.15,56.5,8250,634500
NSE:NIFTY2580725050CE,2025-07-31 11:12:00,56,56.7,53.55,54.7,17550,633450
NSE:NIFTY2580725050CE,2025-07-31 11:13:00,54.3,55.85,53.55,54,13500,633450
NSE:NIFTY2580725050CE,2025-07-31 11:14:00,54,56,54,55.45,8550,633450
NSE:NIFTY2580725050CE,2025-07-31 11:15:00,55.55,57.1,54.15,54.95,23025,633600
NSE:NIFTY2580725050CE,2025-07-31 11:16:00,55.25,56.8,55.15,56.35,10200,633600
NSE:NIFTY2580725050CE,2025-07-31 11:17:00,56.35,58.2,56.35,58,9975,633600
NSE:NIFTY2580725050CE,2025-07-31 11:18:00,57.75,57.85,55.7,57.5,9075,637650
NSE:NIFTY2580725050CE,2025-07-31 11:19:00,57.45,59.3,55.75,59.2,7125,637650
