symbol,timestamp,open,high,low,close,volume,oi
NSE:NIFTY25AUGFUT,2025-07-31 09:15:00,24800,24809.9,24747,24783.8,168150,12601275
NSE:NIFTY25AUGFUT,2025-07-31 09:16:00,24782.9,24782.9,24750,24756.3,136275,12601275
NSE:NIFTY25AUGFUT,2025-07-31 09:17:00,24747.5,24758.6,24723.2,24750,205575,12601275
NSE:NIFTY25AUGFUT,2025-07-31 09:18:00,24745.7,24771.4,24744.5,24751.2,143925,12815175
NSE:NIFTY25AUGFUT,2025-07-31 09:19:00,24755.4,24775.9,24753,24771,111000,12815175
NSE:NIFTY25AUGFUT,2025-07-31 09:20:00,24771.2,24807.9,24760.5,24800,129525,12815175
NSE:NIFTY25AUGFUT,2025-07-31 09:21:00,24796.2,24808.9,24790,24806.6,115500,13018650
NSE:NIFTY25AUGFUT,2025-07-31 09:22:00,24805.8,24805.8,24780,24800,50325,13018650
NSE:NIFTY25AUGFUT,2025-07-31 09:23:00,24800,24815,24795.8,24795.8,54750,13018650
NSE:NIFTY25AUGFUT,2025-07-31 09:24:00,24799,24808,24789.2,24808,29775,13075725
NSE:NIFTY25AUGFUT,2025-07-31 09:25:00,24807.2,24808.9,24781.1,24782.3,29325,13075725
NSE:NIFTY25AUGFUT,2025-07-31 09:26:00,24782.1,24803,24780,24800,24750,13075725
NSE:NIFTY25AUGFUT,2025-07-31 09:27:00,24803,24812,24798.6,24808.7,29025,13103550
NSE:NIFTY25AUGFUT,2025-07-31 09:28:00,24808.7,24811.9,24802,24805.6,20925,13103550
NSE:NIFTY25AUGFUT,2025-07-31 09:29:00,24805.6,24808,24792.3,24795.8,42150,13103550
NSE:NIFTY25AUGFUT,2025-07-31 09:30:00,24792,24797.6,24780,24797.6,52125,13140900
NSE:NIFTY25AUGFUT,2025-07-31 09:31:00,24791,24805,24780,24798.8,31725,13140900
NSE:NIFTY25AUGFUT,2025-07-31 09:32:00,24798.8,24809,24798.8,24800.6,21225,13140900
NSE:NIFTY25AUGFUT,2025-07-31 09:33:00,24803.1,24805.4,24781.1,24781.4,45375,13179525
NSE:NIFTY25AUGFUT,2025-07-31 09:34:00,24782,24801.8,24782,24801.5,20325,13179525
NSE:NIFTY25AUGFUT,2025-07-31 09:35:00,24804.2,24804.7,24783.3,24786.1,23850,13179525
NSE:NIFTY25AUGFUT,2025-07-31 09:36:00,24787.2,24790.2,24781,24782.9,28950,13200375
NSE:NIFTY25AUGFUT,2025-07-31 09:37:00,24784.2,24792.8,24781.5,24791,16875,13200375
NSE:NIFTY25AUGFUT,2025-07-31 09:38:00,24791,24791,24777,24777.8,29250,13200375
NSE:NIFTY25AUGFUT,2025-07-31 09:39:00,24780.2,24782.8,24775.8,24775.8,31200,13245825
NSE:NIFTY25AUGFUT,2025-07-31 09:40:00,24775.8,24787.8,24774.7,24782.3,26925,13245825
NSE:NIFTY25AUGFUT,2025-07-31 09:41:00,24780,24799.3,24780,24795.3,19425,13245825
NSE:NIFTY25AUGFUT,2025-07-31 09:42:00,24796.3,24798.4,24783.5,24792.9,34725,13291950
NSE:NIFTY25AUGFUT,2025-07-31 09:43:00,24792.5,24798.2,24789.1,24792.9,21000,13291950
NSE:NIFTY25AUGFUT,2025-07-31 09:44:00,24792.9,24799.5,24790.7,24797.4,16875,13291950
NSE:NIFTY25AUGFUT,2025-07-31 09:45:00,24795,24800,24791.1,24798.6,21900,13325775
NSE:NIFTY25AUGFUT,2025-07-31 09:46:00,24794.8,24802,24791.1,24795,18000,13325775
NSE:NIFTY25AUGFUT,2025-07-31 09:47:00,24795,24800,24781,24783.2,21825,13325775
NSE:NIFTY25AUGFUT,2025-07-31 09:48:00,24784,24790.2,24777,24787,17925,13353000
NSE:NIFTY25AUGFUT,2025-07-31 09:49:00,24789,24789,24776,24779.1,24075,13353000
NSE:NIFTY25AUGFUT,2025-07-31 09:50:00,24780,24786,24775.4,24778.6,31125,13353000
NSE:NIFTY25AUGFUT,2025-07-31 09:51:00,24778.5,24795,24775.7,24789.5,31875,13399050
NSE:NIFTY25AUGFUT,2025-07-31 09:52:00,24789.5,24798,24789.5,24795,19200,13399050
NSE:NIFTY25AUGFUT,2025-07-31 09:53:00,24795,24799,24789.2,24794.1,16650,13399050
NSE:NIFTY25AUGFUT,2025-07-31 09:54:00,24800,24800,24788.6,24796.8,30225,13440375
NSE:NIFTY25AUGFUT,2025-07-31 09:55:00,24792.1,24797.9,24788.7,24791.5,15300,13440375
NSE:NIFTY25AUGFUT,2025-07-31 09:56:00,24792.2,24799.3,24791,24795.1,9300,13440375
NSE:NIFTY25AUGFUT,2025-07-31 09:57:00,24795.1,24797.7,24781,24782.2,22050,13467750
NSE:NIFTY25AUGFUT,2025-07-31 09:58:00,24781,24788.4,24780,24783.8,23025,13467750
NSE:NIFTY25AUGFUT,2025-07-31 09:59:00,24786.8,24787.7,24780,24780,18600,13467750
NSE:NIFTY25AUGFUT,2025-07-31 10:00:00,24780,24783.9,24758.3,24759,104700,13561125
NSE:NIFTY25AUGFUT,2025-07-31 10:01:00,24760.1,24768.8,24750.4,24755.4,48975,13561125
NSE:NIFTY25AUGFUT,2025-07-31 10:02:00,24755.4,24761.4,24749.9,24750,33450,13561125
NSE:NIFTY25AUGFUT,2025-07-31 10:03:00,24749.9,24757.6,24745,24757.6,37575,13606650
NSE:NIFTY25AUGFUT,2025-07-31 10:04:00,24752.9,24761.9,24749.5,24752.1,32025,13606650
NSE:NIFTY25AUGFUT,2025-07-31 10:05:00,24753.2,24759.9,24748.5,24755,29175,13606650
NSE:NIFTY25AUGFUT,2025-07-31 10:06:00,24756.9,24759.9,24751,24756,22875,13657575
NSE:NIFTY25AUGFUT,2025-07-31 10:07:00,24755.1,24774.6,24752.9,24774.6,22275,13657575
NSE:NIFTY25AUGFUT,2025-07-31 10:08:00,24773.9,24780,24767.5,24770.2,27600,13657575
NSE:NIFTY25AUGFUT,2025-07-31 10:09:00,24770.1,24773.1,24766.6,24770.5,17475,13704525
NSE:NIFTY25AUGFUT,2025-07-31 10:10:00,24767,24769.9,24754.6,24765,41100,13704525
NSE:NIFTY25AUGFUT,2025-07-31 10:11:00,24765,24773.9,24762.6,24767.3,14700,13704525
NSE:NIFTY25AUGFUT,2025-07-31 10:12:00,24766.5,24767.3,24755.6,24755.9,17850,13730325
NSE:NIFTY25AUGFUT,2025-07-31 10:13:00,24759.9,24763.2,24751.1,24754,13350,13730325
NSE:NIFTY25AUGFUT,2025-07-31 10:14:00,24757.9,24763.5,24753.5,24762.3,12375,13730325
NSE:NIFTY25AUGFUT,2025-07-31 10:15:00,24761,24765,24751.2,24765,20925,13743150
NSE:NIFTY25AUGFUT,2025-07-31 10:16:00,24765,24773.2,24764.2,24767.9,16950,13743150
NSE:NIFTY25AUGFUT,2025-07-31 10:17:00,24767.9,24767.9,24760,24765,9450,13743150
NSE:NIFTY25AUGFUT,2025-07-31 10:18:00,24765,24771.2,24761,24761,35025,13782900
NSE:NIFTY25AUGFUT,2025-07-31 10:19:00,24761,24767,24761,24764.5,11325,13782900
NSE:NIFTY25AUGFUT,2025-07-31 10:20:00,24764.5,24764.5,24757,24759.5,19275,13782900
NSE:NIFTY25AUGFUT,2025-07-31 10:21:00,24758,24760,24755,24755.2,16725,13809900
